sample.starF	FusionName.StarF	JunctionReadCount	SpanningFragCount	est_J	est_S	SpliceType	LeftGene	LeftBreakpoint	RightGene	RightBreakpoint	LargeAnchorSupport	FFPM	LeftBreakDinuc	LeftBreakEntropy	RightBreakDinuc	RightBreakEntropy	annots	lex_ordered_fusion_name	proxy_fusion_name.starF	LR_progs	num_LR_progs	type	FusionName.LR	sample.arriba	gene1	gene2	confidence	split_reads1	split_reads2	discordant_mates	FusionName.arriba	proxy_fusion_name.arriba	has_long_read_support	progs	left_gene_coords	right_gene_coords	priority_fusion_name
VCAP	CNNM4--PARD3B	3	2	3	2	ONLY_REF_SPLICE	CNNM4^ENSG00000158158.10	chr2:96808742:+	PARD3B^ENSG00000116117.16	chr2:204965152:+	YES_LDAS	0.1546	GT	1.9656	AG	1.6402	[CCLE_StarF2019,INTRACHROMOSOMAL[chr2:107.73Mb]]	VCAP|CNNM4--PARD3B	VCAP|CNNM4--PARD3B	JAFFAL,LongGF,ctat-LR-fusion,fusionseeker,pbfusion	5	shared_LR_pred	CNNM4--PARD3B	VCAP	CNNM4	PARD3B	high	1	1	1	CNNM4--PARD3B	VCAP|CNNM4--PARD3B	TRUE	starF,arriba	chr2:96760902-96811891	chr2:204545793-205620162	CNNM4--PARD3B
VCAP	CNNM4--PARD3B	3	2	3	2	ONLY_REF_SPLICE	CNNM4^ENSG00000158158.10	chr2:96808742:+	PARD3B^ENSG00000116117.16	chr2:204965152:+	YES_LDAS	0.1546	GT	1.9656	AG	1.6402	[CCLE_StarF2019,INTRACHROMOSOMAL[chr2:107.73Mb]]	VCAP|CNNM4--PARD3B	VCAP|CNNM4--PARD3B	JAFFAL,LongGF,ctat-LR-fusion,fusionseeker,pbfusion	5	shared_LR_pred	CNNM4--PARD3B	VCAP	CNNM4	PARD3B	high	2	0	1	CNNM4--PARD3B	VCAP|CNNM4--PARD3B	TRUE	starF,arriba	chr2:96760902-96811891	chr2:204545793-205620162	CNNM4--PARD3B
VCAP	ZDHHC7--ABCB9	3	8	3	0.86	INCL_NON_REF_SPLICE	ZDHHC7^ENSG00000153786.11	chr16:84990304:-	ABCB9^ENSG00000150967.16	chr12:122966766:-	YES_LDAS	0.1194	GT	1.8295	AG	1.7465	[CCLE_StarF2019,INTERCHROMOSOMAL[chr16--chr12]]	VCAP|ABCB9--ZDHHC7	VCAP|ABCB9--ZDHHC7	JAFFAL,LongGF,ctat-LR-fusion,fusionseeker	4	shared_LR_pred	ABCB9--ZDHHC7	VCAP	ZDHHC7	ABCB9	high	9	15	7	ZDHHC7--ABCB9	VCAP|ABCB9--ZDHHC7	TRUE	starF,arriba	chr12:122920951-122981649	chr16:84974181-85011535	ZDHHC7--ABCB9
VCAP	ZNF577--ZNF432	2	2	2	1.75	ONLY_REF_SPLICE	ZNF577^ENSG00000161551.11	chr19:51878389:-	ZNF432^ENSG00000256087.5	chr19:52047060:-	YES_LDAS	0.1159	GT	1.8892	AG	1.8892	[DGD_PARALOGS,HGNC_GENEFAM,INTRACHROMOSOMAL[chr19:0.14Mb]]	VCAP|ZNF432--ZNF577	NA	NA	NA	no_LR_pred	NA	VCAP	ZNF577	ZNF432	high	1	1	2	ZNF577--ZNF432	NA	FALSE	starF,arriba	chr19:52031379-52095738	chr19:51855802-51890950	ZNF577--ZNF432
VCAP	ZNF577--ZNF432	2	2	2	1.75	ONLY_REF_SPLICE	ZNF577^ENSG00000161551.11	chr19:51878389:-	ZNF432^ENSG00000256087.5	chr19:52047060:-	YES_LDAS	0.1159	GT	1.8892	AG	1.8892	[DGD_PARALOGS,HGNC_GENEFAM,INTRACHROMOSOMAL[chr19:0.14Mb]]	VCAP|ZNF432--ZNF577	NA	NA	NA	no_LR_pred	NA	VCAP	ZNF577	ZNF432	high	1	0	2	ZNF577--ZNF432	NA	FALSE	starF,arriba	chr19:52031379-52095738	chr19:51855802-51890950	ZNF577--ZNF432
VCAP	ARHGAP23--F13A1	2	2	2	2	ONLY_REF_SPLICE	ARHGAP23^ENSG00000275832.3	chr17:38482678:+	F13A1^ENSG00000124491.14	chr6:6250929:-	YES_LDAS	0.1236	GT	1.9086	AG	1.8892	[INTERCHROMOSOMAL[chr17--chr6]]	VCAP|ARHGAP23--F13A1	NA	NA	NA	no_LR_pred	NA	VCAP	ARHGAP23	F13A1	high	0	2	2	ARHGAP23--F13A1	NA	FALSE	starF,arriba	chr17:38428418-38512392	chr6:6144085-6321013	ARHGAP23--F13A1
VCAP	PSMG1--UNK	2	6	2	3.6	ONLY_REF_SPLICE	PSMG1^ENSG00000183527.10	chr21:39177435:-	UNK^ENSG00000132478.8	chr17:75792313:+	YES_LDAS	0.1731	GT	1.5656	AG	1.8892	[CCLE_StarF2019,INTERCHROMOSOMAL[chr21--chr17]]	VCAP|PSMG1--UNK	VCAP|PSMG1--UNK	JAFFAL,LongGF,ctat-LR-fusion,fusionseeker,pbfusion	5	shared_LR_pred	PSMG1--UNK	VCAP	PSMG1	UNK	high	3	3	4	PSMG1--UNK	VCAP|PSMG1--UNK	TRUE	starF,arriba	chr21:39174769-39183851	chr17:75784771-75825799	PSMG1--UNK
VCAP	PSMG1--UNK	2	6	2	3.6	ONLY_REF_SPLICE	PSMG1^ENSG00000183527.10	chr21:39177435:-	UNK^ENSG00000132478.8	chr17:75792313:+	YES_LDAS	0.1731	GT	1.5656	AG	1.8892	[CCLE_StarF2019,INTERCHROMOSOMAL[chr21--chr17]]	VCAP|PSMG1--UNK	VCAP|PSMG1--UNK	JAFFAL,LongGF,ctat-LR-fusion,fusionseeker,pbfusion	5	shared_LR_pred	PSMG1--UNK	VCAP	PSMG1	UNK	high	2	0	6	PSMG1--UNK	VCAP|PSMG1--UNK	TRUE	starF,arriba	chr21:39174769-39183851	chr17:75784771-75825799	PSMG1--UNK
KIJK	NPM1--ALK	1554	856	1553.83	855.7	ONLY_REF_SPLICE	NPM1^ENSG00000181163.12	chr5:171391799:+	ALK^ENSG00000171094.14	chr2:29223528:-	YES_LDAS	56.9958	GT	1.9656	AG	1.9086	[Mitelman,ChimerKB,ChimerSeq,CCLE_StarF2019,Klijn_CellLines,chimerdb_omim,chimerdb_pubmed,ChimerPub,Cosmic,INTERCHROMOSOMAL[chr5--chr2]]	KIJK|ALK--NPM1	KIJK|NPM1--ALK	JAFFAL,LongGF,ctat-LR-fusion,fusionseeker,pbfusion	5	shared_LR_pred	NPM1--ALK	KIJK	NPM1	ALK	high	301	293	297	NPM1--ALK	KIJK|NPM1--ALK	TRUE	starF,arriba	chr2:29192774-29921566	chr5:171387116-171411137	NPM1--ALK
KIJK	SCMH1--NPM1	170	0	169.4	0	ONLY_REF_SPLICE	SCMH1^ENSG00000010803.15	chr1:41242059:-	NPM1^ENSG00000181163.12	chr5:171392710:+	YES_LDAS	4.007	GT	1.4716	AG	1.7465	[CCLE_StarF2019,INTERCHROMOSOMAL[chr1--chr5]]	KIJK|NPM1--SCMH1	KIJK|SCMH1--NPM1	JAFFAL,ctat-LR-fusion,fusionseeker,pbfusion	4	shared_LR_pred	SCMH1--NPM1	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	starF	chr5:171387116-171411137	chr1:41027200-41242154	SCMH1--NPM1
KIJK	YTHDF2--TAF12	99	58	99	58	ONLY_REF_SPLICE	YTHDF2^ENSG00000198492.13	chr1:28743986:+	TAF12^ENSG00000120656.10	chr1:28622165:-	YES_LDAS	3.7137	GT	1.4566	AG	1.7968	[CCLE_StarF2019,INTRACHROMOSOMAL[chr1:0.09Mb],LOCAL_INVERSION:+:-:[93536]]	KIJK|TAF12--YTHDF2	KIJK|YTHDF2--TAF12	JAFFAL,LongGF,ctat-LR-fusion,fusionseeker,pbfusion	5	shared_LR_pred	YTHDF2--TAF12	KIJK	YTHDF2	TAF12	high	43	39	53	YTHDF2--TAF12	KIJK|YTHDF2--TAF12	TRUE	starF,arriba	chr1:28589323-28643085	chr1:28736621-28769775	YTHDF2--TAF12
KIJK	YTHDF2--TAF12	99	58	99	58	ONLY_REF_SPLICE	YTHDF2^ENSG00000198492.13	chr1:28743986:+	TAF12^ENSG00000120656.10	chr1:28622165:-	YES_LDAS	3.7137	GT	1.4566	AG	1.7968	[CCLE_StarF2019,INTRACHROMOSOMAL[chr1:0.09Mb],LOCAL_INVERSION:+:-:[93536]]	KIJK|TAF12--YTHDF2	KIJK|YTHDF2--TAF12	JAFFAL,LongGF,ctat-LR-fusion,fusionseeker,pbfusion	5	shared_LR_pred	YTHDF2--TAF12	KIJK	YTHDF2	TAF12	high	2	4	0	YTHDF2--TAF12	KIJK|YTHDF2--TAF12	TRUE	starF,arriba	chr1:28589323-28643085	chr1:28736621-28769775	YTHDF2--TAF12
KIJK	LEPROT--LEPR	57	15	57	15	ONLY_REF_SPLICE	LEPROT^ENSG00000213625.7	chr1:65425378:+	LEPR^ENSG00000116678.17	chr1:65565546:+	YES_LDAS	1.7031	GT	1.8256	AG	1.9219	[GTEx_recurrent_StarF2019,ChimerSeq,INTRACHROMOSOMAL[chr1:0.09Mb],NEIGHBORS[89682]]	KIJK|LEPR--LEPROT	NA	NA	NA	no_LR_pred	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	starF	chr1:65420652-65641559	chr1:65420587-65436007	LEPROT--LEPR
KIJK	ZFYVE27--C10orf76	30	13	30	12.55	ONLY_REF_SPLICE	ZFYVE27^ENSG00000155256.16	chr10:97744915:+	C10orf76^ENSG00000120029.11	chr10:101889490:-	YES_LDAS	1.0065	GT	1.8062	AG	1.7056	[CCLE_StarF2019,INTRACHROMOSOMAL[chr10:4.08Mb]]	KIJK|C10orf76--ZFYVE27	KIJK|ZFYVE27--C10orf76	JAFFAL,LongGF,ctat-LR-fusion,fusionseeker,pbfusion	5	shared_LR_pred	ZFYVE27--C10orf76	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	starF	chr10:101845599-102056193	chr10:97737121-97760907	ZFYVE27--C10orf76
KIJK	ZC3H15--ITGAV	28	8	28	8	ONLY_REF_SPLICE	ZC3H15^ENSG00000065548.16	chr2:186486457:+	ITGAV^ENSG00000138448.10	chr2:186640915:+	YES_LDAS	0.8515	GT	1.7465	AG	1.9219	[TCGA_StarF2019,CCLE_StarF2019,INTRACHROMOSOMAL[chr2:0.08Mb],NEIGHBORS[80702]]	KIJK|ITGAV--ZC3H15	NA	NA	NA	no_LR_pred	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	starF	chr2:186590065-186680901	chr2:186486156-186509363	ZC3H15--ITGAV
KIJK	RP11-439L18.2--HIVEP2	15	7	15	7	INCL_NON_REF_SPLICE	RP11-439L18.2^ENSG00000224460.1	chr6:142945944:-	HIVEP2^ENSG00000010818.7	chr6:142837047:-	YES_LDAS	0.5204	GT	1.9329	AG	1.9086	[INTRACHROMOSOMAL[chr6:0.00Mb],NEIGHBORS[846]]	KIJK|HIVEP2--RP11-439L18.2	NA	NA	NA	no_LR_pred	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	starF	chr6:142751467-142945201	chr6:142946047-142956698	RP11-439L18.2--HIVEP2
KIJK	CTD-2337A12.1--CAST	13	0	13	0	ONLY_REF_SPLICE	CTD-2337A12.1^ENSG00000251314.2	chr5:96379652:+	CAST^ENSG00000153113.22	chr5:96675539:+	YES_LDAS	0.3075	GT	1.7819	AG	1.8295	[INTRACHROMOSOMAL[chr5:0.11Mb]]	KIJK|CAST--CTD-2337A12.1	NA	NA	NA	no_LR_pred	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	starF	chr5:96525267-96779595	chr5:95962001-96631085	CTD-2337A12.1--CAST
KIJK	EEF1DP3--FRY	12	4	12	4	ONLY_REF_SPLICE	EEF1DP3^ENSG00000229715.4	chr13:31946181:+	FRY^ENSG00000073910.18	chr13:32078834:+	YES_LDAS	0.3785	GT	1.8256	AG	1.7819	[GTEx_recurrent_StarF2019,Babiceanu_Normal,INTRACHROMOSOMAL[chr13:0.08Mb],NEIGHBORS[77828]]	KIJK|EEF1DP3--FRY	NA	NA	NA	no_LR_pred	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	starF	chr13:31846841-31953472	chr13:32031300-32299122	EEF1DP3--FRY
KIJK	RP11-262H14.12--RP11-262H14.3	12	8	12	8	ONLY_REF_SPLICE	RP11-262H14.12^ENSG00000273509.1	chr9:62929128:+	RP11-262H14.3^ENSG00000234665.7	chr9:62869304:-	YES_LDAS	0.4731	GT	1.8892	AG	1.7232	[INTRACHROMOSOMAL[chr9:0.03Mb],LOCAL_INVERSION:+:-:[26824]]	KIJK|RP11-262H14.12--RP11-262H14.3	KIJK|RP11-262H14.12--RP11-262H14.3	ctat-LR-fusion,fusionseeker,pbfusion	3	shared_LR_pred	RP11-262H14.12--RP11-262H14.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	starF	chr9:62924911-62934964	chr9:62856999-62898087	RP11-262H14.12--RP11-262H14.3
KIJK	RP11-444D3.1--SOX5	8	6	8	5.22	ONLY_REF_SPLICE	RP11-444D3.1^ENSG00000255864.4	chr12:24213343:-	SOX5^ENSG00000134532.14	chr12:23896024:-	YES_LDAS	0.3127	GT	1.8892	AG	1.9899	[INTRACHROMOSOMAL[chr12:0.26Mb]]	KIJK|RP11-444D3.1--SOX5	KIJK|RP11-444D3.1--SOX5	JAFFAL,ctat-LR-fusion,fusionseeker,pbfusion	4	shared_LR_pred	RP11-444D3.1--SOX5	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	starF	chr12:24213256-24562590	chr12:23529500-23951032	RP11-444D3.1--SOX5
KIJK	TVP23C--CDRT4	7	4	7	4	ONLY_REF_SPLICE	TVP23C^ENSG00000175106.15	chr17:15540433:-	CDRT4^ENSG00000239704.9	chr17:15440285:-	YES_LDAS	0.2602	GT	1.8323	AG	1.9899	[INTRACHROMOSOMAL[chr17:0.03Mb],NEIGHBORS[26536]]	KIJK|CDRT4--TVP23C	NA	NA	NA	no_LR_pred	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	starF	chr17:15436015-15503608	chr17:15502264-15563595	TVP23C--CDRT4
KIJK	FAM179B--FANCM	7	8	7	8	ONLY_REF_SPLICE	FAM179B^ENSG00000198718.11	chr14:44964467:+	FANCM^ENSG00000187790.9	chr14:45148837:+	YES_LDAS	0.3548	GT	1.6895	AG	1.9899	[INTRACHROMOSOMAL[chr14:0.06Mb],NEIGHBORS[61509]]	KIJK|FAM179B--FANCM	NA	NA	NA	no_LR_pred	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	starF	chr14:44962208-45074431	chr14:45135940-45200890	FAM179B--FANCM
KIJK	UMAD1--GLCCI1	5	0	5	0	ONLY_REF_SPLICE	UMAD1^ENSG00000219545.8	chr7:7801743:+	GLCCI1^ENSG00000106415.11	chr7:8003908:+	YES_LDAS	0.1183	GT	1.9656	AG	1.7465	[GTEx_recurrent_StarF2019,INTRACHROMOSOMAL[chr7:0.00Mb],NEIGHBORS[774]]	KIJK|GLCCI1--UMAD1	NA	NA	NA	no_LR_pred	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	starF	chr7:7968794-8094272	chr7:7640711-8004059	UMAD1--GLCCI1
KIJK	POC1B--DUSP6	2	3	2	3	ONLY_REF_SPLICE	POC1B^ENSG00000139323.12	chr12:89459638:-	DUSP6^ENSG00000139318.7	chr12:89351025:-	YES_LDAS	0.1183	GT	1.8062	AG	1.9086	[GTEx_recurrent_StarF2019,INTRACHROMOSOMAL[chr12:0.07Mb],NEIGHBORS[66447]]	KIJK|DUSP6--POC1B	NA	NA	NA	no_LR_pred	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	starF	chr12:89347232-89353271	chr12:89419718-89526024	POC1B--DUSP6
KIJK	MIR4435-1HG--AC093616.4	1	5	1	5	ONLY_REF_SPLICE	MIR4435-1HG^ENSG00000172965.13	chr2:111344061:-	AC093616.4^ENSG00000234231.3	chr2:87707762:+	YES_LDAS	0.142	GT	1.8295	AG	1.8892	[INTRACHROMOSOMAL[chr2:23.46Mb]]	KIJK|AC093616.4--MIR4435-1HG	NA	NA	NA	no_LR_pred	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	starF	chr2:87700984-87738105	chr2:111196350-111495100	MIR4435-1HG--AC093616.4
DMS53	TMEM131--AC009237.2	93	27	46.5	13.5	INCL_NON_REF_SPLICE	TMEM131^ENSG00000075568.15	chr2:97833365:-	AC009237.2^ENSG00000223917.1	chr2:95488629:-	YES_LDAS	1.7498	GT	1.8295	AG	1.9329	[INTRACHROMOSOMAL[chr2:2.27Mb]]	DMS53|AC009237.2--TMEM131	DMS53|TMEM131--AC009237.2	ctat-LR-fusion,fusionseeker,pbfusion	3	shared_LR_pred	TMEM131--AC009237.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	starF	chr2:95486480-95488627	chr2:97756333-97995891	TMEM131--AC009237.2
DMS53	R3HCC1L--PGAM1	83	42	81.73	39.18	ONLY_REF_SPLICE	R3HCC1L^ENSG00000166024.12	chr10:98163397:+	PGAM1^ENSG00000171314.8	chr10:97430379:+	YES_LDAS	3.5261	GT	1.8323	AG	1.9086	[INTRACHROMOSOMAL[chr10:0.70Mb]]	DMS53|PGAM1--R3HCC1L	DMS53|R3HCC1L--PGAM1	JAFFAL,LongGF,ctat-LR-fusion,fusionseeker,pbfusion	5	shared_LR_pred	R3HCC1L--PGAM1	DMS53	R3HCC1L	PGAM1	high	19	25	39	R3HCC1L--PGAM1	DMS53|R3HCC1L--PGAM1	TRUE	starF,arriba	chr10:97426160-97433441	chr10:98134624-98244897	R3HCC1L--PGAM1
DMS53	RP11-662M24.2--RIMBP2	71	48	71	42.5	INCL_NON_REF_SPLICE	RP11-662M24.2^ENSG00000256725.1	chr12:130628322:-	RIMBP2^ENSG00000060709.12	chr12:130517917:-	YES_LDAS	3.31	GT	1.9329	AG	1.6402	[INTRACHROMOSOMAL[chr12:0.11Mb]]	DMS53|RIMBP2--RP11-662M24.2	NA	NA	NA	no_LR_pred	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	starF	chr12:130396137-130716281	chr12:130628316-130716281	RP11-662M24.2--RIMBP2
DMS53	GALNT8--PRMT8	65	21	65	21	ONLY_REF_SPLICE	GALNT8^ENSG00000130035.5	chr12:4765546:+	PRMT8^ENSG00000111218.10	chr12:3553651:+	YES_LDAS	2.508	GT	1.9329	AG	1.9899	[Klijn_CellLines,CCLE_StarF2019,INTRACHROMOSOMAL[chr12:1.13Mb]]	DMS53|GALNT8--PRMT8	DMS53|GALNT8--PRMT8	JAFFAL,LongGF,ctat-LR-fusion,fusionseeker,pbfusion	5	shared_LR_pred	GALNT8--PRMT8	DMS53	GALNT8	PRMT8	high	39	22	19	GALNT8--PRMT8	DMS53|GALNT8--PRMT8	TRUE	starF,arriba	chr12:4720341-4851927	chr12:3381349-3593973	GALNT8--PRMT8
DMS53	GALNT8--PRMT8	65	21	65	21	ONLY_REF_SPLICE	GALNT8^ENSG00000130035.5	chr12:4765546:+	PRMT8^ENSG00000111218.10	chr12:3553651:+	YES_LDAS	2.508	GT	1.9329	AG	1.9899	[Klijn_CellLines,CCLE_StarF2019,INTRACHROMOSOMAL[chr12:1.13Mb]]	DMS53|GALNT8--PRMT8	DMS53|GALNT8--PRMT8	JAFFAL,LongGF,ctat-LR-fusion,fusionseeker,pbfusion	5	shared_LR_pred	GALNT8--PRMT8	DMS53	GALNT8	PRMT8	high	4	2	21	GALNT8--PRMT8	DMS53|GALNT8--PRMT8	TRUE	starF,arriba	chr12:4720341-4851927	chr12:3381349-3593973	GALNT8--PRMT8
DMS53	NLRP1--STAT5A	39	0	39	0	ONLY_REF_SPLICE	NLRP1^ENSG00000091592.14	chr17:5619331:-	STAT5A^ENSG00000126561.15	chr17:42291972:+	YES_LDAS	1.1374	GT	1.9656	AG	1.7968	[CCLE_StarF2019,INTRACHROMOSOMAL[chr17:36.67Mb]]	DMS53|NLRP1--STAT5A	DMS53|NLRP1--STAT5A	JAFFAL,ctat-LR-fusion,fusionseeker,pbfusion	4	shared_LR_pred	NLRP1--STAT5A	DMS53	NLRP1	STAT5A	high	1	41	0	NLRP1--STAT5A	DMS53|NLRP1--STAT5A	TRUE	starF,arriba	chr17:5499427-5619424	chr17:42287547-42311943	NLRP1--STAT5A
DMS53	KRT7--OR7E47P	36	16	36	10.11	ONLY_REF_SPLICE	KRT7^ENSG00000135480.13	chr12:52245632:+	OR7E47P^ENSG00000257542.4	chr12:52107379:+	YES_LDAS	1.3447	GT	1.371	AG	1.9086	[TCGA_StarF2019,CCLE_StarF2019,INTRACHROMOSOMAL[chr12:0.14Mb]]	DMS53|KRT7--OR7E47P	DMS53|KRT7--OR7E47P	ctat-LR-fusion,fusionseeker,pbfusion	3	shared_LR_pred	KRT7--OR7E47P	DMS53	KRT7	OR7E47P	high	5	29	14	KRT7--OR7E47P	DMS53|KRT7--OR7E47P	TRUE	starF,arriba	chr12:52232520-52252186	chr12:52079696-52108261	KRT7--OR7E47P
DMS53	KRT7--OR7E47P	36	16	36	10.11	ONLY_REF_SPLICE	KRT7^ENSG00000135480.13	chr12:52245632:+	OR7E47P^ENSG00000257542.4	chr12:52107379:+	YES_LDAS	1.3447	GT	1.371	AG	1.9086	[TCGA_StarF2019,CCLE_StarF2019,INTRACHROMOSOMAL[chr12:0.14Mb]]	DMS53|KRT7--OR7E47P	DMS53|KRT7--OR7E47P	ctat-LR-fusion,fusionseeker,pbfusion	3	shared_LR_pred	KRT7--OR7E47P	DMS53	KRT7	OR7E47P	high	7	12	15	KRT7--OR7E47P	DMS53|KRT7--OR7E47P	TRUE	starF,arriba	chr12:52232520-52252186	chr12:52079696-52108261	KRT7--OR7E47P
DMS53	AP003900.6--bP-2189O9.3	32	0	32	0	ONLY_REF_SPLICE	AP003900.6^ENSG00000277693.1	chr21:10342616:-	bP-2189O9.3^ENSG00000279579.2	chr21:8761276:+	YES_LDAS	0.9332	GT	1.6895	AG	1.8295	[INTRACHROMOSOMAL[chr21:1.57Mb]]	DMS53|AP003900.6--bP-2189O9.3	DMS53|AP003900.6--bP-2189O9.3	JAFFAL	1	unique_LR_pred	AP003900.6--bP-2189O9.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	starF	chr21:10328411-10342737	chr21:8759077-8761335	AP003900.6--bP-2189O9.3
DMS53	LEPROT--LEPR	31	0	31	0	ONLY_REF_SPLICE	LEPROT^ENSG00000213625.7	chr1:65425378:+	LEPR^ENSG00000116678.17	chr1:65565546:+	YES_LDAS	0.9041	GT	1.8256	AG	1.9219	[GTEx_recurrent_StarF2019,ChimerSeq,INTRACHROMOSOMAL[chr1:0.09Mb],NEIGHBORS[89682]]	DMS53|LEPR--LEPROT	NA	NA	NA	no_LR_pred	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	starF	chr1:65420652-65641559	chr1:65420587-65436007	LEPROT--LEPR
DMS53	RP11-59N23.1--CMAS	27	7	27	6.3	ONLY_REF_SPLICE	RP11-59N23.1^ENSG00000255644.1	chr12:21760085:+	CMAS^ENSG00000111726.11	chr12:22055149:+	YES_LDAS	0.9711	GT	1.9899	AG	1.8323	[INTRACHROMOSOMAL[chr12:0.28Mb]]	DMS53|CMAS--RP11-59N23.1	DMS53|RP11-59N23.1--CMAS	JAFFAL,ctat-LR-fusion,fusionseeker,pbfusion	4	shared_LR_pred	RP11-59N23.1--CMAS	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	starF	chr12:22046174-22065674	chr12:21759980-21766705	RP11-59N23.1--CMAS
DMS53	ABR--CDK14	21	1	21	0.72	INCL_NON_REF_SPLICE	ABR^ENSG00000159842.13	chr17:1003686:-	CDK14^ENSG00000058091.15	chr7:91045897:+	YES_LDAS	0.6334	GT	1.9899	AG	1.9899	[INTERCHROMOSOMAL[chr17--chr7]]	DMS53|ABR--CDK14	DMS53|ABR--CDK14	JAFFAL,LongGF,ctat-LR-fusion,fusionseeker	4	shared_LR_pred	ABR--CDK14	DMS53	ABR	CDK14	high	1	4	4	ABR--CDK14	DMS53|ABR--CDK14	TRUE	starF,arriba	chr17:1003518-1229021	chr7:90466424-91210590	ABR--CDK14
DMS53	USP43--CNTLN	21	11	21	11	ONLY_REF_SPLICE	USP43^ENSG00000154914.15	chr17:9666751:+	CNTLN^ENSG00000044459.13	chr9:17226203:+	YES_LDAS	0.9332	GT	1.8295	AG	1.4256	[Klijn_CellLines,CCLE_StarF2019,INTERCHROMOSOMAL[chr17--chr9]]	DMS53|CNTLN--USP43	DMS53|USP43--CNTLN	JAFFAL,LongGF,ctat-LR-fusion,fusionseeker,pbfusion	5	shared_LR_pred	USP43--CNTLN	DMS53	USP43	CNTLN	high	6	15	12	USP43--CNTLN	DMS53|USP43--CNTLN	TRUE	starF,arriba	chr9:17134982-17503923	chr17:9644698-9729691	USP43--CNTLN
DMS53	KRT7--OR7E47P	20	17	20	6.89	ONLY_REF_SPLICE	KRT7^ENSG00000135480.13	chr12:52248211:+	OR7E47P^ENSG00000257542.4	chr12:52107379:+	YES_LDAS	0.7842	GT	1.9899	AG	1.9086	[TCGA_StarF2019,CCLE_StarF2019,INTRACHROMOSOMAL[chr12:0.14Mb]]	DMS53|KRT7--OR7E47P	DMS53|KRT7--OR7E47P	ctat-LR-fusion,fusionseeker,pbfusion	3	shared_LR_pred	KRT7--OR7E47P	DMS53	KRT7	OR7E47P	high	5	29	14	KRT7--OR7E47P	DMS53|KRT7--OR7E47P	TRUE	starF,arriba	chr12:52232520-52252186	chr12:52079696-52108261	KRT7--OR7E47P
DMS53	KRT7--OR7E47P	20	17	20	6.89	ONLY_REF_SPLICE	KRT7^ENSG00000135480.13	chr12:52248211:+	OR7E47P^ENSG00000257542.4	chr12:52107379:+	YES_LDAS	0.7842	GT	1.9899	AG	1.9086	[TCGA_StarF2019,CCLE_StarF2019,INTRACHROMOSOMAL[chr12:0.14Mb]]	DMS53|KRT7--OR7E47P	DMS53|KRT7--OR7E47P	ctat-LR-fusion,fusionseeker,pbfusion	3	shared_LR_pred	KRT7--OR7E47P	DMS53	KRT7	OR7E47P	high	7	12	15	KRT7--OR7E47P	DMS53|KRT7--OR7E47P	TRUE	starF,arriba	chr12:52232520-52252186	chr12:52079696-52108261	KRT7--OR7E47P
DMS53	RP11-662M24.2--RIMBP2	20	30	20	5.5	INCL_NON_REF_SPLICE	RP11-662M24.2^ENSG00000256725.1	chr12:130628322:-	RIMBP2^ENSG00000060709.12	chr12:130506770:-	YES_LDAS	0.7437	GT	1.9329	AG	1.7819	[INTRACHROMOSOMAL[chr12:0.11Mb]]	DMS53|RIMBP2--RP11-662M24.2	NA	NA	NA	no_LR_pred	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	starF	chr12:130396137-130716281	chr12:130628316-130716281	RP11-662M24.2--RIMBP2
DMS53	RASSF8--TSPAN9	13	0	13	0	ONLY_REF_SPLICE	RASSF8^ENSG00000123094.14	chr12:25959148:+	TSPAN9^ENSG00000011105.10	chr12:3278421:+	YES_LDAS	0.3791	GT	1.9656	AG	1.5058	[CCLE_StarF2019,INTRACHROMOSOMAL[chr12:22.67Mb]]	DMS53|RASSF8--TSPAN9	NA	NA	NA	no_LR_pred	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	starF	chr12:25959029-26079892	chr12:3077355-3286564	RASSF8--TSPAN9
